"What will be the time complexity of the following code?",a) O(d)
b) O(n)
c) O(n2)
d) O(n*d),"b",""
"What will be the auxiliary space complexity of the following code?",a) O(1)
b) O(n)
c) O(d)
d) O(n*d),"c",""
"What will be the output of the following code?",a) 4 5 1 2 3
b) 3 4 5 1 2
c) 5 4 3 1 2
d) error,"a",""
"What will be the time complexity of the following code?",a) O(n*d)
b) O(n)
c) O(d)
d) O(n2),"a",""
"What will be the auxiliary space complexity of the following code?",a) O(1)
b) O(n)
c) O(d)
d) O(n*d),"a",""
"To rotate an array by using the algorithm of rotating its elements one by one is an in place algorithm.",a) true
b) false,"a",""
"What will be the output of the following code?",a) 3 2 1 4 5
b) 3 4 5 1 2
c) 5 4 3 2 1
d) error,"b",""
"What will be the auxiliary space complexity of the code to rotate an array by using the reversal algorithm (d = number of rotations)?",a) O(1)
b) O(n)
c) O(d)
d) O(n*d),"a",""
"Which of the following is the predefined function for array reversal in C++?",a) rotate()
b) arr_rotate()
c) array_rotate()
d) rot(),"a",""
"How many arguments are required by the predefined function rotate() in C++?",a) 1
b) 2
c) 3
d) 4,"c",""
"Predefined function rotate() in C++ is available under which header file?",a) math
b) stdio
c) stdlib
d) algorithm,"d",""
"Which of the following algorithm to rotate an array has the maximum time complexity?",a) rotate elements one by one
b) juggling algorithm
c) reversal algorithm
d) using a temporary array,"a",""
"What is the time complexity of the juggling algorithm to rotate an array?",a) O(1)
b) O(n)
c) O(d)
d) O(n*d),"b",""
"Reversal algorithm and juggling algorithm for array rotation have the same time complexity.",a) True
b) False,"a",""
"What will be the resulting array after reversing arr[]={3,5,4,2}?",a) 2,3,5,4
b) 4,2,3,5
c) 5,4,2,3
d) 2,4,5,3,"d",""
"How many swaps are required for reversing an array having n elements where n is an odd number?",a) (n-1) / 2
b) n/2
c) (n/2) – 1
d) (n+1)/2,"a",""
"How many swaps are required for reversing an array having n elements where n is an even number?",a) (n-1) / 2
b) n/2
c) (n/2) – 1
d) (n+1)/2,"b",""
"What will be the output of the following code?",a) 5 1 4 3
b) 3 5 1 4
c) 5 3 4 1
d) error,"c",""
"What will be the time complexity of the following code?",a) O(n)
b) O(log n)
c) O(1)
d) O(n log n),"a",""
"What will be the auxiliary space requirement of the following code?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What will be the output of the following code ?",a) 1 2 3 4
b) 4 3 2 1
c) 1 4 2 3
d) 4 1 2 3,"b",""
"What will be the time complexity of the following code?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"b",""
"What will be the output of the following code?",a) 3 2 1 4 5
b) 5 4 3 2 1
c) 1 2 5 4 3
d) error,"a",""
"What will be the time complexity of the following code?",a) O(k)
b) O(n)
c) O(k log k)
d) O(n log n),"a",""
"When array reversal and rotation is applied to the same array then the output produced will also be the same every time.",a) true
b) false,"b",""
"Which of the following is the predefined function for array reversal in C++ ?",a) reverse()
b) arr_reverse()
c) array_reverse()
d) rev(),"a",""
"Which of the following is the predefined function for array reversal in javascript?",a) reverse()
b) arr_reverse()
c) array_reverse()
d) rev(),"a",""
"Predefined function reverse() in C++ is available under which header file?",a) math
b) stdio
c) stdlib
d) algorithm,"d",""
"What will be the minimum number of jumps required to reach the end of the array arr[] = {1,3,6,3,6,8,5}?",a) 1
b) 2
c) 3
d) not possible to reach the end,"c",""
"What will be the minimum number of jumps required to reach the end of the array arr[] ={0,1,3,6,3,6,8,5}?",a) 1
b) 2
c) 3
d) not possible to reach the end,"d",""
"What will be the output of the following code?",a) 1
b) 2
c) 3
d) error,"c",""
"What will be the output of the following code?",a) 1
b) 2
c) 3
d) error,"c",""
"What will be the time complexity of the following code?",a) O(n log n)
b) O(n)
c) O(n1/2)
d) O(n2),"d",""
"What will be the minimum number of jumps required to reach the end of the array arr[] = {1,2,0,0,3,6,8,5}?",a) 1
b) 2
c) 3
d) not possible to reach the end,"d",""
"It is not possible to find the minimum number of steps to reach the end of an array in linear time.",a) true
b) false,"b",""
"In how many different ways we can reach the end of the array arr[]={1,3,5,8,9}?",a) 1
b) 2
c) 3
d) 4,"d",""
"What will be the output of the following code?",a) 3
b) 4
c) 4 4 2 1 0
d) 4 2 2 0 1,"c",""
"What will be the worst case time complexity of the following code?",a) O(n1/2)
b) O(n)
c) O(n3/2)
d) O(n2),"d",""
": It is not possible to reach the end of an array if starting element of the array is 0.",a) true
b) false,"a",""
"What is the minimum possible time complexity to find the number of steps to reach the end of an array?",a) O(n)
b) O(n2)
c) O(n3/2)
d) O(1),"a",""
"What is a skip list?",a) a linkedlist with size value in nodes
b) a linkedlist that allows faster search within an ordered sequence
c) a linkedlist that allows slower search within an ordered sequence
d) a tree which is in the form of linked list,"b",""
"Consider the 2-level skip list",a) travel 20-30-35-38
b) travel 20-30-40-38
c) travel 20-38
d) travel 20-40-38,"a",""
"Skip lists are similar to which of the following datastructure?",a) stack
b) heap
c) binary search tree
d) balanced binary search tree,"d",""
" What is the time complexity improvement of skip lists from linked lists in insertion and deletion?",a) O(n) to O(logn) where n is number of elements
b) O(n) to O(1) where n is number of elements
c) no change
d) O(n) to O(n2) where n is number of elements,"a",""
"To which datastructure are skip lists similar to in terms of time complexities in worst and best cases?",a) balanced binary search trees
b) binary search trees
c) binary trees
d) linked lists,"a",""
"The nodes in a skip list may have many forward references. their number is determined",a) probabilistically
b) randomly
c) sequentially
d) orthogonally,"a",""
"Are the below statements true about skiplists?",a) true
b) false,"a",""
"How to maintain multi-level skip list properties when insertions and deletions are done?",a) design each level of a multi-level skip list with varied probabilities
b) that cannot be maintained
c) rebalancing of lists
d) reconstruction,"a",""
"Is a skip list like balanced tree?",a) true
b) false,"a",""
"What is indexed skip list?",a) it stores width of link in place of element
b) it stores index values
c) array based linked list
d) indexed tree,"a",""
"The self organizing list improves the efficiency of _______",a) binary search
b) jump search
c) sublist search
d) linear search,"d",""
"Which of the following is true about the Move-To-Front Method for rearranging nodes?",a) node with highest access count is moved to head of the list
b) requires extra storage
c) may over-reward infrequently accessed nodes
d) requires a counter for each node,"c",""
"What technique is used in Transpose method?",a) searched node is swapped with its predecessor
b) node with highest access count is moved to head of the list
c) searched node is swapped with the head of list
d) searched nodes are rearranged based on their proximity to the head node,"a",""
"The worst case running time of a linear search on the self organizing list is ____",a) O(1)
b) O(logn)
c) O(n)
d) O(n2),"c",""
"Which of the following data structure is preferred to have lesser search time when the list size is small?",a) search tree
b) sorted list
c) self organizing list
d) linked list,"c",""
"In _____________ method, whenever a node is accessed, it might move to the head of the list if its number of accesses becomes greater than the records preceding it.",a) least recently used
b) count
c) traspose
d) exchange,"b",""
"Symbol tables during compilation of program is efficiently implemented using __________",a) a singly linked list
b) a doubly linked list
c) a self organizing list
d) an array,"c",""
"Which of the following method performs poorly when elements are accessed in sequential order?",a) count method
b) move to front method
c) transpose meth
d) ordering method,"b",""
"The self organizing list improves _____",a) average access time
b) insertion
c) deletion
d) binary search,"a",""
"Which of the following is not the rearranging method used to implement self-organizing lists?",a) count method
b) move to front method
c) ordering method
d) least frequently used,"d",""
"What is xor linked list?",a) uses of bitwise XOR operation to decrease storage requirements for doubly linked lists
b) uses of bitwise XOR operation to decrease storage requirements for linked lists
c) uses of bitwise operations to decrease storage requirements for doubly linked lists
d) just another form of linked list,"a",""
"What does a xor linked list have?",a) every node stores the XOR of addresses of previous and next nodes
b) actuall memory address of next node
c) every node stores the XOR of addresses of previous and next two nodes
d) every node stores xor 0 and the current node address,"a",""
"What does first and last nodes of a xor linked lists contain ? (let address of first and last be A and B)",a) NULL xor A and B xor NULL
b) NULL and NULL
c) A and B
d) NULL xor A and B,"a",""
"Which of the following is an advantage of XOR list?",a) Almost of debugging tools cannot follow the XOR chain, making debugging difficult
b) You need to remember the address of the previously accessed node in order to calculate the next node’s address
c) In some contexts XOR of pointers is not defined
d) XOR list decreases the space requirement in doubly linked list,"d",""
"Which of the following is not the properties of XOR lists?",a) X⊕X = 0
b) X⊕0 = X
c) (X⊕Y)⊕Z = X⊕(Y⊕Z)
d) X⊕0 = 1,"d",""
"Which of the following statements are true?",a) i, ii, iii, iv
b) i, ii, iii
c) i, ii
d) i,"b",""
"What’s wrong with this code which returns xor of two nodes address ?",a) nothing wrong. everything is fine
b) type casting at return is missing
c) parameters are wrong
d) total logic is wrong,"b",""
"Given 10,8,6,7,9",a) linked list. because we can swap elements easily
b) arrays. because we can swap elements easily
c) xor linked list. because there is no overhead of pointers and so memory is saved
d) doubly linked list. because you can traverse back and forth,"c",""
"Consider the following pseudocode of insertion in XOR list and write the approximate code snippet of it.",,"",""
"Free lists are used in",a) static memory allocation
b) dynamic memory allocation
c) contagious allocations
d) are used for speeding up linked list operations,"b",""
"What are implicit and explicit implementations of freelists?",a) garbage collection and new or malloc operators respectively
b) new or malloc and garbage collection respectively
c) implicit implementation is not favored
d) explicit implementation is not favored,"a",""
"What datastructures can be used in implementing a free list?",a) only linked list
b) linked list or sort trees
c) arrays
d) trees,"b",""
"What are different ways of implementing free lists and which is simple among them?",a) best fit, first fit, worst fit, simple-first fit
b) best fit, first fit, worst fit, simple-best fit
c) best fit, first fit, worst fit, simple-worst fit
d) best fit  simple-best fit,"a",""
"What is buddy memory management of free lists ?",a) modified version of first fit
